0.70694,0.63799
0.75029,0.49052
0.70973,0.51033
0.75237,0.55792
0.72637,0.56104
0.63791,0.5143
0.69131,0.55177
0.72571,0.52587
0.6331,0.5278
0.79029,0.80941
0.8427,0.79272
0.81447,0.7794
0.85046,0.81585
0.78445,0.76195
0.72152,0.76766
0.75222,0.79292
0.86595,0.84176
0.78463,0.74408
0.74257,0.84663
0.76102,0.75554
0.75308,0.31982
0.73153,0.33073
0.73283,0.3821
0.69175,0.37894
0.6765,0.35654
0.68685,0.36086
0.7145,0.37437
0.78626,0.37957
0.4276,0.35695
0.47062,0.44985
0.40542,0.28218
0.43428,0.32487
0.41193,0.31798
0.55068,0.31557
0.44481,0.35918
0.42064,0.32248
0.4937,0.28171
0.59666,0.24789
0.58614,0.27827
0.51362,0.27844
0.56208,0.30742
0.5454,0.34947
0.57416,0.26983
0.53323,0.25932
0.55472,0.25066
0.24994,0.68521
0.27155,0.66238
0.30289,0.64812
0.2272,0.63288
0.31176,0.71472
0.26026,0.76107
0.32846,0.71897
0.28591,0.68469
0.27789,0.7701
0.53077,0.17249
0.55025,0.23044
0.53128,0.17799
0.60012,0.17169
0.46767,0.14365
0.53964,0.11225
0.57875,0.17257
0.50942,0.16566
0.55745,0.096186
0.49499,0.081859
0.48944,0.17349
0.90139,0.64464
0.94173,0.61059
0.91759,0.63257
0.83861,0.69769
0.94395,0.64655
0.87413,0.65906
0.88706,0.60286
0.88246,0.60193
0.93527,0.63352
0.91159,0.23017
0.8867,0.25043
0.92092,0.12089
0.96465,0.32429
0.85984,0.25041
0.93099,0.21246
0.9285,0.26887
0.87161,0.28176
0.92718,0.23455
0.9386,0.27176
0.85476,0.19601
0.85077,0.24388
0.91267,0.66136
0.8613,0.64477
0.87293,0.64854
0.79296,0.72177
0.85312,0.66479
0.78969,0.74575
0.82428,0.62392
0.81918,0.69761
0.84286,0.75456
0.835,0.61852
0.81089,0.62907
0.77078,0.72256
0.80723,0.6751
0.80165,0.66003
0.81913,0.59015
0.84405,0.73006
0.63462,0.75668
0.58824,0.75546
0.60694,0.84335
0.64966,0.80505
0.70215,0.84731
0.60561,0.78854
0.61096,0.77072
0.56637,0.82537
0.57833,0.79779
0.62073,0.81053
0.69448,0.81353
0.59321,0.72821
0.96701,0.86904
0.82866,0.8156
0.93007,0.83585
0.88341,0.85623
0.87476,0.83677
0.91928,0.82139
0.79317,0.84325
0.81519,0.9025
0.9201,0.87998
0.6586,0.38541
0.7946,0.40341
0.72825,0.43112
0.72166,0.40105
0.61762,0.38956
0.70112,0.3887
0.52677,0.25903
0.47934,0.34817
0.40816,0.27827
0.48817,0.2154
0.46237,0.29505
0.48932,0.24658
0.52821,0.35025
0.50018,0.31209
0.40642,0.25549
0.46258,0.31608
0.47239,0.32876
0.59979,0.87578
0.5866,0.9381
0.61115,0.86881
0.52954,0.88118
0.6342,0.92585
0.4775,0.82835
0.48287,0.87859
0.59013,0.87126
0.5637,0.84698
0.48315,0.80914
0.52327,0.84753
0.5412,0.90033
0.50438,0.90911
0.5498,0.86061
0.55586,0.93147
0.65435,0.11945
0.56687,0.12497
0.63358,0.10326
0.5541,0.12362
0.52778,0.16989
0.64879,0.12652
0.61159,0.18653
0.62887,0.16608
0.55543,0.18388
0.62249,0.11727
0.64401,0.052743
0.59973,0.16801
0.60501,0.10385
0.57452,0.044729
0.064842,0.99188
0.048584,0.88168
0.12666,0.94595
0.18821,0.95237
0.12796,0.91091
0.099212,0.92335
0.098849,0.85405
0.15009,0.95207
0.11684,0.87734
0.18933,0.91332
0.063619,0.9434
0.63806,0.17523
0.66546,0.18564
0.69093,0.24103
0.62956,0.2564
0.69497,0.16103
0.6365,0.1673
0.5847,0.14279
0.67841,0.16609
0.24552,0.77917
0.27908,0.7709
0.23562,0.88818
0.25614,0.89792
0.26034,0.83513
0.19188,0.83735
0.25242,0.87722
0.24175,0.84813
0.18803,0.8716
0.28546,0.90523
0.28724,0.92879
0.6968,0.72553
0.63435,0.64173
0.6333,0.68736
0.53977,0.69474
0.55212,0.63461
0.63308,0.61783
0.63409,0.65753
0.62371,0.71327
0.047472,0.80383
0.049784,0.82503
0.030873,0.86905
0.088233,0.88662
0.071593,0.82172
0.004707,0.75961
0.059299,0.831
0.10364,0.92111
0.01291,0.86629
0.049909,0.8879
0.080717,0.85791
0.80218,0.82292
0.76789,0.75781
0.85726,0.85261
0.73356,0.79011
0.86448,0.83815
0.82827,0.77436
0.79409,0.79988
0.77112,0.803
0.781,0.85829
0.7576,0.80966
0.76773,0.79786
0.76245,0.83449
0.79166,0.81758
0.73971,0.79618
0.72037,0.93569
0.82004,0.96227
0.81407,0.92323
0.83285,0.89764
0.80073,0.8716
0.79682,0.91564
0.84765,0.91059
0.79338,0.89138
0.78281,0.9001
0.82085,0.91056
0.83174,0.88462
0.7445,0.89971
0.8621,0.86516
0.75676,0.99278
0.24889,0.24863
0.2201,0.27907
0.16027,0.19745
0.22852,0.22679
0.16153,0.27002
0.16978,0.23915
0.25355,0.2664
0.17572,0.22302
0.21565,0.24335
0.63073,0.24287
0.61293,0.30739
0.56989,0.30791
0.61139,0.27871
0.57812,0.27344
0.55514,0.30573
0.59118,0.30354
0.63832,0.37578
0.66897,0.36578
0.56211,0.23029
0.04193,0.76874
0.0090237,0.76989
0.12057,0.75044
0.11847,0.84443
0.13719,0.82304
0.063798,0.84165
0.044593,0.74647
0.052217,0.76235
0.048843,0.86542
0.029295,0.80786
