0.54642,0.57392
0.42906,0.88787
0.92063,0.47767
0.93375,0.63151
0.31749,0.12909
0.069205,0.60168
0.45423,0.17673
0.88653,0.71666
0.35502,0.86507
0.2441,0.91419
0.46167,0.79302
0.10359,0.34648
0.28419,0.32554
0.99311,0.13823
0.31243,0.7403
0.67627,0.2684
0.54914,0.17251
0.62695,0.92419
0.54314,0.46847
0.60558,0.71604
0.54504,0.91335
0.62505,0.91453
0.40818,0.56762
0.70965,0.97693
0.73694,0.35297
0.92073,0.89768
0.52758,0.1614
0.022204,0.34495
0.89343,0.59655
0.6424,0.88097
0.86768,0.89805
0.7591,0.049767
0.7389,0.072575
0.71249,0.31711
0.53638,0.69912
0.14415,0.34153
0.071075,0.95614
0.94652,0.55196
0.095858,0.083156
0.88706,0.93887
0.51974,0.82616
0.24434,0.6291
0.21799,0.82892
0.97336,0.82064
0.98165,0.45459
0.90223,0.36386
0.86827,0.54046
0.2115,0.023954
0.058869,0.40281
0.82837,0.38524
0.29901,0.16159
0.6001,0.86021
0.2135,0.50745
0.049212,0.42212
0.55971,0.84569
0.045088,0.6093
0.82879,0.43284
0.041985,0.20282
0.00857,0.3112
0.97912,0.052374
0.74221,0.39535
0.71632,0.28457
0.39004,0.11507
0.11714,0.35495
0.94724,0.92142
0.70049,0.91946
0.49304,0.56471
0.49215,0.65311
0.18008,0.19603
0.80805,0.099641
0.13347,0.90485
0.0050229,0.35083
0.57276,0.60699
0.98029,0.31771
0.16286,0.10905
0.85315,0.26409
0.64334,0.42008
0.6345,0.59748
0.99139,0.69439
0.82579,0.50049
0.63926,0.01965
0.43013,0.3112
0.92207,0.55788
0.7558,0.7648
0.32394,0.66536
0.017134,0.02819
0.86176,0.16503
0.80592,0.066953
0.29463,0.53805
0.33241,0.023537
0.044218,0.81581
0.37688,0.44861
0.98682,0.78143
0.80719,0.67416
0.23454,0.32709
0.82136,0.16531
0.8141,0.67464
0.39454,0.50113
0.098131,0.53023
0.95744,0.61571
0.21889,0.81058
0.48233,0.10642
0.12538,0.20957
0.47204,0.1694
